Batting Innings,Batting Position,Runs Scored,Balls Faced,Batting Strikerate,Out/NotOut,4s,6s,50s,100s,Runs in Powerplay,Runs in Middle Overs,Runs in Death Overs,Strikerate in first 20 balls,Strikerate in 20 to 30 balls,Strikerate after 30 balls,Bowling Innings,Runs Given,Balls Bowled,Wickets Taken,Economy Rate,Bowling Strikerate,3 wicket hauls,5 wicket hauls,Wickets in Powerplay,Wickets in Middle Overs,Wickets in Death Overs,Economy in Powerplay,Economy in Middle Overs,Economy in Death Overs,Catches or Runouts as Fielder,Match Result,Man of the match
2.0,2.0,8.0,9.0,88.89,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,40.0,-1.0,-1.0,1.0,14.0,18.0,0.0,4.67,-1.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,4.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,42.0,18.0,0.0,14.0,-1.0,0.0,0.0,0.0,0.0,0.0,15.5,-1.0,11.0,0.0,0.0,0.0
1.0,5.0,2.0,3.0,66.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,-1.0,2.0,28.0,24.0,1.0,7.0,24.0,0.0,0.0,0.0,0.0,1.0,10.0,-1.0,6.0,0.0,1.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,13.0,24.0,1.0,3.25,24.0,0.0,0.0,1.0,0.0,0.0,3.33,-1.0,3.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,18.0,18.0,0.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.5,-1.0,3.0,0.0,0.0,0.0
1.0,5.0,14.0,10.0,140.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,70.0,-1.0,-1.0,2.0,23.0,18.0,1.0,7.67,18.0,0.0,0.0,1.0,0.0,0.0,5.5,-1.0,12.0,0.0,1.0,0.0
1.0,5.0,4.0,2.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,-1.0,-1.0,2.0,24.0,12.0,0.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,12.0,-1.0,-1.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,15.0,24.0,4.0,3.75,6.0,1.0,0.0,3.0,0.0,1.0,4.67,-1.0,1.0,0.0,0.0,0.0
2.0,0.0,17.0,9.0,188.89,0.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,85.0,-1.0,-1.0,1.0,23.0,24.0,2.0,5.75,12.0,0.0,0.0,1.0,0.0,1.0,6.33,-1.0,4.0,2.0,0.0,0.0
2.0,0.0,11.0,14.0,78.57,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,55.0,-1.0,-1.0,1.0,13.0,24.0,1.0,3.25,24.0,0.0,0.0,1.0,0.0,0.0,2.5,-1.0,4.0,0.0,0.0,0.0
1.0,2.0,12.0,7.0,171.43,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,60.0,-1.0,-1.0,2.0,43.0,23.0,0.0,11.22,-1.0,0.0,0.0,0.0,0.0,0.0,8.0,13.2,12.0,0.0,0.0,0.0
1.0,2.0,20.0,10.0,200.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,17.0,100.0,-1.0,-1.0,2.0,28.0,18.0,0.0,9.33,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,9.33,0.0,1.0,0.0
2.0,0.0,31.0,20.0,155.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,26.0,155.0,-1.0,-1.0,1.0,24.0,24.0,1.0,6.0,24.0,0.0,0.0,0.0,0.0,1.0,4.0,-1.0,6.67,2.0,0.0,0.0
1.0,5.0,4.0,3.0,133.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,-1.0,-1.0,2.0,26.0,14.0,0.0,11.14,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,24.0,9.0,0.0,0.0,0.0
1.0,4.0,20.0,13.0,153.85,1.0,3.0,1.0,0.0,0.0,0.0,4.0,16.0,100.0,-1.0,-1.0,2.0,29.0,24.0,0.0,7.25,-1.0,0.0,0.0,0.0,0.0,0.0,4.5,-1.0,10.0,2.0,0.0,0.0
1.0,3.0,11.0,8.0,137.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,55.0,-1.0,-1.0,2.0,24.0,26.0,0.0,5.54,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,5.54,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,18.0,25.0,5.0,4.32,5.0,0.0,1.0,1.0,3.0,1.0,4.0,4.62,4.0,0.0,0.0,1.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,35.0,25.0,2.0,8.4,12.5,0.0,0.0,0.0,1.0,1.0,9.0,10.15,4.0,0.0,0.0,0.0
2.0,0.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,-1.0,-1.0,1.0,35.0,24.0,0.0,8.75,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,8.0,0.0,0.0,0.0
2.0,1.0,22.0,12.0,183.33,1.0,2.0,1.0,0.0,0.0,0.0,18.0,4.0,110.0,-1.0,-1.0,1.0,36.0,24.0,2.0,9.0,12.0,0.0,0.0,0.0,1.0,1.0,14.0,6.0,8.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,13.0,24.0,3.0,3.25,8.0,1.0,0.0,2.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0
1.0,7.0,25.0,12.0,208.33,1.0,2.0,2.0,0.0,0.0,0.0,0.0,25.0,125.0,-1.0,-1.0,2.0,9.0,6.0,0.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,-1.0,-1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,39.0,26.0,0.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,5.14,9.43,11.0,1.0,0.0,0.0
1.0,7.0,7.0,7.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,35.0,-1.0,-1.0,2.0,28.0,25.0,1.0,6.72,25.0,0.0,0.0,0.0,1.0,0.0,10.0,5.0,6.0,0.0,0.0,0.0
1.0,6.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,-1.0,-1.0,2.0,47.0,25.0,2.0,11.28,12.5,0.0,0.0,1.0,1.0,0.0,7.0,14.31,9.0,0.0,1.0,0.0
1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,24.0,24.0,2.0,6.0,12.0,0.0,0.0,0.0,1.0,1.0,7.0,4.0,6.5,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,30.0,26.0,2.0,6.92,13.0,0.0,0.0,0.0,1.0,1.0,6.86,4.29,8.5,1.0,0.0,0.0
1.0,6.0,3.0,9.0,33.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,-1.0,-1.0,2.0,27.0,26.0,2.0,6.23,13.0,0.0,0.0,1.0,1.0,0.0,6.92,6.0,5.0,1.0,1.0,0.0
2.0,3.0,4.0,2.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,-1.0,-1.0,1.0,28.0,24.0,0.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,7.0,7.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,39.0,25.0,1.0,9.36,25.0,0.0,0.0,0.0,0.0,1.0,5.0,17.0,7.85,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,25.0,24.0,2.0,6.25,12.0,0.0,0.0,0.0,1.0,1.0,-1.0,6.0,6.5,1.0,0.0,0.0
2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,-1.0,-1.0,1.0,34.0,24.0,4.0,8.5,6.0,1.0,0.0,1.0,3.0,0.0,7.0,10.0,-1.0,0.0,0.0,0.0
2.0,0.0,14.0,10.0,140.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,7.0,70.0,-1.0,-1.0,1.0,41.0,26.0,4.0,9.46,6.5,1.0,0.0,1.0,1.0,2.0,12.0,9.43,7.0,0.0,0.0,0.0
1.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,34.0,24.0,0.0,8.5,-1.0,0.0,0.0,0.0,0.0,0.0,8.67,-1.0,8.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,16.0,25.0,4.0,3.84,6.25,1.0,0.0,3.0,1.0,0.0,2.5,5.08,-1.0,0.0,0.0,0.0
1.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,47.0,29.0,0.0,9.72,-1.0,0.0,0.0,0.0,0.0,0.0,7.5,22.0,6.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,37.0,24.0,1.0,9.25,24.0,0.0,0.0,0.0,1.0,0.0,2.0,15.0,5.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,40.0,26.0,1.0,9.23,26.0,0.0,0.0,0.0,1.0,0.0,15.0,6.0,8.5,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,38.0,25.0,0.0,9.12,-1.0,0.0,0.0,0.0,0.0,0.0,18.0,9.43,4.5,0.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,40.0,24.0,0.0,10.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,18.0,7.33,0.0,0.0,0.0
1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,41.0,20.0,1.0,12.3,20.0,0.0,0.0,1.0,0.0,0.0,15.0,9.0,12.75,1.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,37.0,18.0,0.0,12.33,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,12.33,0.0,0.0,0.0
2.0,2.0,6.0,6.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,30.0,-1.0,-1.0,1.0,54.0,27.0,1.0,12.0,27.0,0.0,0.0,0.0,1.0,0.0,6.86,16.5,12.0,0.0,0.0,0.0
2.0,0.0,44.0,39.0,112.82,1.0,4.0,1.0,0.0,0.0,1.0,39.0,4.0,82.05,36.84,55.56,1.0,31.0,27.0,1.0,6.89,27.0,0.0,0.0,1.0,0.0,0.0,6.86,7.71,6.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,28.0,21.0,2.0,8.0,10.5,0.0,0.0,1.0,0.0,1.0,10.5,10.0,2.0,0.0,0.0,0.0
1.0,6.0,11.0,20.0,55.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,55.0,-1.0,-1.0,2.0,18.0,13.0,0.0,8.31,-1.0,0.0,0.0,0.0,0.0,0.0,8.31,-1.0,-1.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,59.0,25.0,0.0,14.16,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,-1.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,28.0,24.0,2.0,7.0,12.0,0.0,0.0,1.0,1.0,0.0,7.0,7.0,-1.0,1.0,0.0,0.0
2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,34.0,27.0,1.0,7.56,27.0,0.0,0.0,0.0,0.0,1.0,9.23,6.0,6.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,24.0,27.0,2.0,5.33,13.5,0.0,0.0,0.0,2.0,0.0,4.0,6.8,3.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,26.0,22.0,1.0,7.09,22.0,0.0,0.0,0.0,1.0,0.0,8.5,6.0,5.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,41.0,25.0,1.0,9.84,25.0,0.0,0.0,0.0,0.0,1.0,10.29,10.5,8.0,1.0,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,32.0,24.0,2.0,8.0,12.0,0.0,0.0,0.0,2.0,0.0,6.0,10.0,-1.0,0.0,0.0,0.0
1.0,7.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,-1.0,-1.0,2.0,32.0,21.0,1.0,9.14,21.0,0.0,0.0,0.0,0.0,1.0,14.0,9.33,4.0,1.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,21.0,25.0,4.0,5.04,6.25,1.0,0.0,1.0,3.0,0.0,3.43,6.0,5.0,0.0,0.0,1.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,42.0,24.0,2.0,10.5,12.0,0.0,0.0,0.0,0.0,2.0,12.0,16.0,7.0,1.0,0.0,0.0
1.0,7.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,-1.0,2.0,22.0,24.0,4.0,5.5,6.0,1.0,0.0,0.0,4.0,0.0,7.0,4.0,-1.0,2.0,1.0,0.0
2.0,0.0,9.0,8.0,112.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,45.0,-1.0,-1.0,1.0,39.0,26.0,2.0,9.0,13.0,0.0,0.0,0.0,1.0,1.0,7.0,13.5,7.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,26.0,24.0,2.0,6.5,12.0,0.0,0.0,1.0,1.0,0.0,4.0,9.5,3.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,37.0,25.0,2.0,8.88,12.5,0.0,0.0,0.0,2.0,0.0,9.5,8.31,-1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,33.0,25.0,2.0,7.92,12.5,0.0,0.0,1.0,1.0,0.0,9.0,6.92,-1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,29.0,25.0,2.0,6.96,12.5,0.0,0.0,0.0,0.0,2.0,4.29,12.0,6.0,1.0,0.0,0.0
2.0,1.0,9.0,10.0,90.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,45.0,-1.0,-1.0,1.0,33.0,26.0,2.0,7.62,13.0,0.0,0.0,0.0,1.0,1.0,6.0,11.08,2.57,1.0,0.0,0.0
1.0,7.0,2.0,3.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,-1.0,-1.0,2.0,36.0,25.0,3.0,8.64,8.33,1.0,0.0,0.0,2.0,1.0,10.29,3.0,8.57,1.0,1.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,30.0,24.0,2.0,7.5,12.0,0.0,0.0,1.0,1.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,33.0,26.0,1.0,7.62,26.0,0.0,0.0,0.0,0.0,1.0,5.0,13.71,6.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,51.0,24.0,1.0,12.75,24.0,0.0,0.0,0.0,0.0,1.0,4.0,23.0,12.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,24.0,26.0,4.0,5.54,6.5,1.0,0.0,0.0,2.0,2.0,4.29,3.0,7.38,0.0,0.0,0.0
2.0,0.0,3.0,7.0,42.86,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15.0,-1.0,-1.0,1.0,58.0,24.0,0.0,14.5,-1.0,0.0,0.0,0.0,0.0,0.0,18.5,7.0,14.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,28.0,27.0,2.0,6.22,13.5,0.0,0.0,0.0,1.0,1.0,2.57,8.0,7.29,1.0,0.0,0.0
2.0,0.0,15.0,7.0,214.29,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,75.0,-1.0,-1.0,1.0,23.0,24.0,2.0,5.75,12.0,0.0,0.0,0.0,2.0,0.0,5.0,4.5,9.0,1.0,0.0,0.0
1.0,8.0,12.0,7.0,171.43,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,60.0,-1.0,-1.0,2.0,27.0,18.0,0.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,8.0,-1.0,11.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,27.0,24.0,3.0,6.75,8.0,1.0,0.0,0.0,3.0,0.0,2.0,7.0,11.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,28.0,24.0,1.0,7.0,24.0,0.0,0.0,0.0,1.0,0.0,8.5,5.5,-1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,27.0,25.0,2.0,6.48,12.5,0.0,0.0,0.0,0.0,2.0,5.0,-1.0,6.95,0.0,0.0,0.0
2.0,1.0,15.0,15.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,75.0,-1.0,-1.0,1.0,44.0,25.0,0.0,10.56,-1.0,0.0,0.0,0.0,0.0,0.0,7.71,18.0,8.5,1.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,29.0,26.0,4.0,6.69,6.5,1.0,0.0,1.0,3.0,0.0,6.5,6.86,6.86,1.0,0.0,0.0
1.0,6.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,36.0,18.0,1.0,12.0,18.0,0.0,0.0,0.0,1.0,0.0,18.0,7.0,11.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,37.0,25.0,1.0,8.88,25.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,8.88,0.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,29.0,25.0,2.0,6.96,12.5,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,6.96,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,36.0,24.0,3.0,9.0,8.0,1.0,0.0,0.0,1.0,2.0,-1.0,9.0,9.0,1.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,25.0,24.0,2.0,6.25,12.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,6.25,2.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,35.0,25.0,1.0,8.4,25.0,0.0,0.0,0.0,0.0,1.0,4.29,-1.0,10.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,23.0,24.0,1.0,5.75,24.0,0.0,0.0,0.0,0.0,1.0,6.0,-1.0,5.67,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,29.0,18.0,0.0,9.67,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,-1.0,10.0,0.0,0.0,0.0
1.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,33.0,24.0,2.0,8.25,12.0,0.0,0.0,0.0,1.0,1.0,-1.0,12.0,7.0,0.0,0.0,0.0
1.0,9.0,4.0,7.0,57.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,31.0,24.0,2.0,7.75,12.0,0.0,0.0,0.0,2.0,0.0,-1.0,5.0,8.67,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,27.0,24.0,0.0,6.75,-1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,8.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,43.0,26.0,0.0,9.92,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,-1.0,10.33,1.0,0.0,0.0
1.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,35.0,24.0,1.0,8.75,24.0,0.0,0.0,0.0,1.0,0.0,-1.0,7.0,9.33,0.0,0.0,0.0
2.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,35.0,19.0,2.0,11.05,9.5,0.0,0.0,0.0,1.0,1.0,-1.0,12.0,10.5,0.0,0.0,0.0
2.0,1.0,16.0,15.0,106.67,1.0,2.0,0.0,0.0,0.0,0.0,4.0,12.0,80.0,-1.0,-1.0,1.0,29.0,18.0,1.0,9.67,18.0,0.0,0.0,0.0,1.0,0.0,-1.0,11.0,9.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,33.0,19.0,0.0,10.42,-1.0,0.0,0.0,0.0,0.0,0.0,7.85,-1.0,16.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,29.0,19.0,1.0,9.16,19.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,9.16,0.0,0.0,0.0
1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,23.0,24.0,1.0,5.75,24.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,5.75,0.0,0.0,0.0
1.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,32.0,20.0,3.0,9.6,6.67,1.0,0.0,0.0,0.0,3.0,-1.0,-1.0,9.6,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,24.0,24.0,1.0,6.0,24.0,0.0,0.0,0.0,0.0,1.0,4.0,-1.0,6.67,1.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,13.0,6.0,0.0,13.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,13.0,0.0,0.0,0.0
2.0,0.0,7.0,6.0,116.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,35.0,-1.0,-1.0,1.0,22.0,12.0,0.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,-1.0,12.0,0.0,0.0,0.0
